,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,Wind_MPS_sd30,Wind_MPS_sd60,Wind_MPS_sd90,Wind_MPS_sd300,Wind_MPS_sd600,Wind_MPS_sd900,Wind_dir_sd30,Wind_dir_sd60,Wind_dir_sd90,Wind_dir_sd300,Wind_dir_sd600,Wind_dir_sd900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent,datetime_UTC,Altitude (feet)
519,1614,,1496-5-108-909-1108-167,1.0,1.0,,2021-10-22 18:20:48+00:00,,,,Methane,,668.0,976.0,360.0,,1.24,,,1.0,1.0,2021-10-22 18:20:49+00:00,0.0,Sonic,GHGSat,3,,,,,,,98130.5,4.0,218645.0,98130.5,False,,98636.75333333334,98627.43500000001,98759.10333333332,93072.28700000001,81017.844,77673.71755555556,AZ,1.4873333333333332,1.9686666666666668,1.9651111111111113,1.4122,1.4083333333333334,1.4083333333333334,302.6333333333333,302.85,307.8777777777778,215.50333333333333,213.61166666666668,232.5688888888889,0.5189507539810084,0.632893454140407,0.5600426236676889,0.6679563701130065,0.5724211726403825,0.5724211726403825,20.4509224702767,14.973224690338574,16.19184687176103,130.6925596174221,133.53470232526655,135.14325908854454,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,385.58,True,3.866666666666667,True,TP,1.0,1779.4645152930707,1727.5356827390967,1833.1598044857833,1779.6668365603648,1727.4756728094487,1833.9292047562492,1781.9074417927523,1729.094451888072,1836.6843309829671,1680.2668803405106,1630.4328005132384,1731.5983465635898,1461.933943184158,1418.8004709650959,1506.143434301119,1400.8984809152703,1359.5069330848085,1443.9572280855339,-1111.6668365603648,-62.464884647113436,2021-10-22 18:20:44+00:00,10275.0
520,1403,,1496-5-108-909-1108-167,1.0,1.0,,2021-10-22 18:20:48+00:00,,,,Methane,,668.0,976.0,360.0,,1.24,,,1.0,1.0,2021-10-22 18:20:49+00:00,0.0,Sonic,GHGSat,2,,,,,,,98130.5,4.0,218645.0,98130.5,False,,98636.75333333334,98627.43500000001,98759.10333333332,93072.28700000001,81017.844,77673.71755555556,AZ,1.4873333333333332,1.9686666666666668,1.9651111111111113,1.4122,1.4083333333333334,1.4083333333333334,302.6333333333333,302.85,307.8777777777778,215.50333333333333,213.61166666666668,232.5688888888889,0.5189507539810084,0.632893454140407,0.5600426236676889,0.6679563701130065,0.5724211726403825,0.5724211726403825,20.4509224702767,14.973224690338574,16.19184687176103,130.6925596174221,133.53470232526655,135.14325908854454,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,385.58,True,3.866666666666667,True,TP,1.0,1779.8097263220466,1727.4849626178138,1834.4928293656526,1778.9853115695112,1725.9891922797765,1832.6686841909448,1782.4929141079037,1729.5434169477624,1837.0400140031254,1678.9710901686963,1629.5293426152828,1730.6291661201453,1461.9555641983145,1419.208515558263,1506.1407025320996,1401.3737385715772,1359.4477130948642,1444.3126253145513,-1110.9853115695112,-62.45050503476859,2021-10-22 18:20:44+00:00,10275.0
521,1192,,1496-5-108-909-1108-167,1.0,1.0,,2021-10-22 18:20:48+00:00,,,,Methane,,860.0,1379.0,341.0,,1.59,,,1.0,1.0,2021-10-22 18:20:49+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,98130.5,4.0,218645.0,98130.5,False,,98636.75333333334,98627.43500000001,98759.10333333332,93072.28700000001,81017.844,77673.71755555556,AZ,1.4873333333333332,1.9686666666666668,1.9651111111111113,1.4122,1.4083333333333334,1.4083333333333334,302.6333333333333,302.85,307.8777777777778,215.50333333333333,213.61166666666668,232.5688888888889,0.5189507539810084,0.632893454140407,0.5600426236676889,0.6679563701130065,0.5724211726403825,0.5724211726403825,20.4509224702767,14.973224690338574,16.19184687176103,130.6925596174221,133.53470232526655,135.14325908854454,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,385.58,True,3.866666666666667,True,TP,1.0,1780.1363267893628,1727.3426784858314,1834.5237760790105,1779.6547338860967,1727.186132382969,1834.3091259726432,1781.96160983714,1729.2701877832742,1836.7048255035422,1679.3580836812255,1628.3254813824728,1731.8939861687954,1461.7092736616287,1418.8100586209782,1506.2800475037382,1401.731074981089,1360.2526788918115,1444.2145983668229,-919.6547338860967,-51.676019869197695,2021-10-22 18:20:44+00:00,10275.0
522,1193,,1496-5-109-617-816-168,1.0,1.0,,2021-10-22 18:24:15+00:00,,,,Methane,,906.0,1452.0,360.0,,1.66,,,1.0,1.0,2021-10-22 18:24:19+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,96523.0,4.0,218645.0,96523.0,False,,96130.39666666667,96376.325,96513.9788888889,97621.37966666666,90770.18966666666,83689.76066666665,AZ,2.4683333333333337,2.272333333333333,2.2974444444444444,1.9813,1.61385,1.61385,350.43333333333334,309.8333333333333,309.93333333333334,300.96,222.49833333333333,240.61444444444444,0.31105031562523816,0.3397175629826589,0.2941930922550482,0.4525919149427646,0.6211605360284612,0.6211605360284612,6.479055557698725,113.23100232271148,110.01182776043203,62.670116843280894,134.95070514297686,124.50965990026128,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,802.15,True,7.366666666666666,True,TP,1.0,1735.6608488953889,1683.6460317412038,1788.211424950152,1739.505810650478,1688.4082708247022,1791.9064945683765,1742.2176485241055,1690.4704221186614,1795.092383666373,1760.8945927552231,1708.9924658316463,1814.453712573028,1638.156863102793,1589.695281971201,1687.8708387450752,1510.2059626769178,1465.58439774497,1556.2628557392454,-833.505810650478,-47.916241816909675,2021-10-22 18:24:15+00:00,10275.0
523,1404,,1496-5-109-617-816-168,1.0,1.0,,2021-10-22 18:24:15+00:00,,,,Methane,,1339.0,1852.0,826.0,,2.45,,,1.0,1.0,2021-10-22 18:24:19+00:00,0.0,Sonic,GHGSat,2,,,,,,,96523.0,4.0,218645.0,96523.0,False,,96130.39666666667,96376.325,96513.9788888889,97621.37966666666,90770.18966666666,83689.76066666665,AZ,2.4683333333333337,2.272333333333333,2.2974444444444444,1.9813,1.61385,1.61385,350.43333333333334,309.8333333333333,309.93333333333334,300.96,222.49833333333333,240.61444444444444,0.31105031562523816,0.3397175629826589,0.2941930922550482,0.4525919149427646,0.6211605360284612,0.6211605360284612,6.479055557698725,113.23100232271148,110.01182776043203,62.670116843280894,134.95070514297686,124.50965990026128,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,802.15,True,7.366666666666666,True,TP,1.0,1734.2716466095387,1683.2165408183964,1786.375097248937,1738.852768558671,1687.0080061448998,1791.7852141802693,1740.835729387318,1688.8841063486714,1794.4084165330194,1761.405692058826,1709.0421903649064,1815.2270644834884,1637.9719295718774,1588.8930958990052,1687.6852021814782,1509.842330129811,1464.8107386229767,1556.3780104751856,-399.85276855867096,-22.99520556246447,2021-10-22 18:24:15+00:00,10275.0
524,1615,,1496-5-109-617-816-168,1.0,1.0,,2021-10-22 18:24:15+00:00,,,,Methane,,1417.0,1958.0,876.0,,2.45,,,1.0,1.0,2021-10-22 18:24:19+00:00,0.0,Sonic,GHGSat,3,,,,,,,96523.0,4.0,218645.0,96523.0,False,,96130.39666666667,96376.325,96513.9788888889,97621.37966666666,90770.18966666666,83689.76066666665,AZ,2.4683333333333337,2.272333333333333,2.2974444444444444,1.9813,1.61385,1.61385,350.43333333333334,309.8333333333333,309.93333333333334,300.96,222.49833333333333,240.61444444444444,0.31105031562523816,0.3397175629826589,0.2941930922550482,0.4525919149427646,0.6211605360284612,0.6211605360284612,6.479055557698725,113.23100232271148,110.01182776043203,62.670116843280894,134.95070514297686,124.50965990026128,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,802.15,True,7.366666666666666,True,TP,1.0,1735.4281119137115,1683.513762806525,1788.7140948550357,1739.5883313759207,1687.539867023388,1792.3474913363289,1741.8863094402623,1689.373746128719,1795.0933590075922,1761.3639939517163,1709.637592883482,1814.6530558343195,1638.1086190676494,1589.675610688523,1688.1440580387582,1509.5079581396574,1464.7157052953173,1556.3176271263706,-322.5883313759207,-18.54394660837778,2021-10-22 18:24:15+00:00,10275.0
525,1194,,1496-5-110-694-893-169,1.0,1.0,,2021-10-22 18:29:03+00:00,,,,Methane,,6314.0,10133.0,2495.0,,1.74,,,1.0,1.0,2021-10-22 18:29:08+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,94271.2,4.0,218645.0,94271.2,False,,94377.97,94457.98166666667,94483.35666666669,94994.83666666667,96366.71549999999,91841.68222222223,AZ,1.2413333333333334,1.3788333333333334,1.4472222222222222,2.0160333333333336,1.9898166666666668,1.9898166666666668,339.96666666666664,330.0833333333333,332.5888888888889,298.4266666666667,299.385,243.93555555555557,0.2712008205324065,0.3447479632892022,0.3316557975370474,0.5410468598659279,0.48982685747726534,0.48982685747726534,9.286561790311854,13.017968893974965,12.51686004029948,105.5462837602896,86.58027304839912,132.3886577002648,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1378.0700000000002,True,12.183333333333334,True,TP,1.0,1702.4001057594,1651.2193724021888,1754.9037519750445,1703.6673741526247,1653.338295669318,1755.3479986711748,1705.0643495499783,1654.911903184307,1756.781665376266,1713.9448483499878,1663.4019611820927,1766.5526505500231,1739.033035436432,1687.905730167058,1792.2375256393682,1656.7366694956138,1608.387912931176,1707.190991619485,4610.332625847375,270.61225071240665,2021-10-22 18:29:12+00:00,10300.0
526,1405,,1496-5-110-694-893-169,1.0,1.0,,2021-10-22 18:29:03+00:00,,,,Methane,,2243.0,3250.0,1236.0,,1.4,,,1.0,1.0,2021-10-22 18:29:08+00:00,0.0,Sonic,GHGSat,2,,,,,,,94271.2,4.0,218645.0,94271.2,False,,94377.97,94457.98166666667,94483.35666666669,94994.83666666667,96366.71549999999,91841.68222222223,AZ,1.2413333333333334,1.3788333333333334,1.4472222222222222,2.0160333333333336,1.9898166666666668,1.9898166666666668,339.96666666666664,330.0833333333333,332.5888888888889,298.4266666666667,299.385,243.93555555555557,0.2712008205324065,0.3447479632892022,0.3316557975370474,0.5410468598659279,0.48982685747726534,0.48982685747726534,9.286561790311854,13.017968893974965,12.51686004029948,105.5462837602896,86.58027304839912,132.3886577002648,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1378.0700000000002,True,12.183333333333334,True,TP,1.0,1703.248416994479,1653.8112596480294,1754.884930953282,1703.8993035279643,1653.7049111561118,1755.5272791170728,1705.314463096296,1655.4468439588438,1757.4324476917425,1713.782743775805,1663.1458498480954,1766.6037435514995,1738.7458550264657,1686.5536473292445,1791.9100107237277,1656.987534886277,1608.2398637559352,1707.1669564479728,539.1006964720357,31.639234510854884,2021-10-22 18:29:12+00:00,10300.0
527,1616,,1496-5-110-694-893-169,1.0,1.0,,2021-10-22 18:29:03+00:00,,,,Methane,,2891.0,4260.0,1522.0,,1.4,,,1.0,1.0,2021-10-22 18:29:08+00:00,0.0,Sonic,GHGSat,3,,,,,,,94271.2,4.0,218645.0,94271.2,False,,94377.97,94457.98166666667,94483.35666666669,94994.83666666667,96366.71549999999,91841.68222222223,AZ,1.2413333333333334,1.3788333333333334,1.4472222222222222,2.0160333333333336,1.9898166666666668,1.9898166666666668,339.96666666666664,330.0833333333333,332.5888888888889,298.4266666666667,299.385,243.93555555555557,0.2712008205324065,0.3447479632892022,0.3316557975370474,0.5410468598659279,0.48982685747726534,0.48982685747726534,9.286561790311854,13.017968893974965,12.51686004029948,105.5462837602896,86.58027304839912,132.3886577002648,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1378.0700000000002,True,12.183333333333334,True,TP,1.0,1702.5167567906265,1652.2394972662505,1754.9384733642582,1704.1139447208468,1654.4479675967443,1755.5588036872537,1704.7726623209246,1654.3614532615902,1757.0381324775947,1713.51118906014,1662.6127798548232,1766.2219450986092,1738.8307339478365,1687.394110744342,1791.755305921346,1657.3109689354676,1609.0677450709725,1707.5784008875892,1186.8860552791532,69.64828020778732,2021-10-22 18:29:12+00:00,10300.0
528,1406,,1496-5-111-695-894-170,1.0,1.0,,2021-10-22 18:32:50+00:00,,,,Methane,,2239.0,3036.0,1441.0,,2.46,,,1.0,1.0,2021-10-22 18:32:55+00:00,0.0,Sonic,GHGSat,2,,,,,,,93301.3,4.0,218645.0,93301.3,False,,92758.90999999999,92906.36666666667,92926.76666666666,93580.74066666666,94539.36566666668,95880.14422222224,AZ,2.6613333333333333,2.5446666666666666,2.3884444444444446,1.985,2.0973166666666665,2.0973166666666665,295.96666666666664,301.4166666666667,304.3888888888889,308.9033333333333,300.2316666666667,299.8411111111111,0.3618223352680629,0.32354218893773146,0.3544798725244754,0.5308203407120915,0.48973022424914775,0.48973022424914775,9.58620896387585,9.82092485318616,9.197819043449874,49.759360614710644,91.98855628846302,76.06087865907517,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1867.6599999999999,True,15.966666666666669,True,TP,1.0,1673.0912185657899,1623.6683543156237,1724.6195877397058,1675.982011779349,1626.5654452122465,1727.261474616737,1676.7989059339304,1627.2468949288912,1727.5973480185169,1688.7519136207707,1638.4201982959244,1740.3673904693383,1705.3325024993553,1654.4512701523379,1757.1547091021182,1729.5082428109358,1678.8727528243446,1782.6276964712547,563.017988220651,33.593319275718756,2021-10-22 18:32:52+00:00,10275.0
529,1617,,1496-5-111-695-894-170,1.0,1.0,,2021-10-22 18:32:50+00:00,,,,Methane,,2239.0,3036.0,1441.0,,2.46,,,1.0,1.0,2021-10-22 18:32:55+00:00,0.0,Sonic,GHGSat,3,,,,,,,93301.3,4.0,218645.0,93301.3,False,,92758.90999999999,92906.36666666667,92926.76666666666,93580.74066666666,94539.36566666668,95880.14422222224,AZ,2.6613333333333333,2.5446666666666666,2.3884444444444446,1.985,2.0973166666666665,2.0973166666666665,295.96666666666664,301.4166666666667,304.3888888888889,308.9033333333333,300.2316666666667,299.8411111111111,0.3618223352680629,0.32354218893773146,0.3544798725244754,0.5308203407120915,0.48973022424914775,0.48973022424914775,9.58620896387585,9.82092485318616,9.197819043449874,49.759360614710644,91.98855628846302,76.06087865907517,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1867.6599999999999,True,15.966666666666669,True,TP,1.0,1674.5402938617701,1624.5147128887565,1725.9247634993342,1676.9059070385879,1627.289727498004,1728.2611452134859,1676.6501474161748,1627.2871803322957,1727.5833403145596,1688.0478330842088,1638.696159155746,1739.5822025999623,1705.7005684697099,1655.2943934348484,1757.8765242146585,1730.2931849447355,1679.3961296249495,1782.7907017797904,562.0940929614121,33.51971572180034,2021-10-22 18:32:52+00:00,10275.0
530,1195,,1496-5-111-695-894-170,1.0,1.0,,2021-10-22 18:32:50+00:00,,,,Methane,,1659.0,2618.0,700.0,,1.82,,,1.0,1.0,2021-10-22 18:32:55+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,93301.3,4.0,218645.0,93301.3,False,,92758.90999999999,92906.36666666667,92926.76666666666,93580.74066666666,94539.36566666668,95880.14422222224,AZ,2.6613333333333333,2.5446666666666666,2.3884444444444446,1.985,2.0973166666666665,2.0973166666666665,295.96666666666664,301.4166666666667,304.3888888888889,308.9033333333333,300.2316666666667,299.8411111111111,0.3618223352680629,0.32354218893773146,0.3544798725244754,0.5308203407120915,0.48973022424914775,0.48973022424914775,9.58620896387585,9.82092485318616,9.197819043449874,49.759360614710644,91.98855628846302,76.06087865907517,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1867.6599999999999,True,15.966666666666669,True,TP,1.0,1673.5775016897678,1624.0095321529423,1724.6549867527617,1676.260597613563,1626.8095342230436,1727.2782852631376,1677.2313726072405,1628.3039424170986,1727.8595710339125,1688.0462554865878,1637.4587408694722,1739.9304397037672,1705.746109070918,1654.646711285554,1757.9807252700111,1729.4177350664213,1678.6010883949607,1781.8568660351186,-17.26059761356305,-1.0297084855503014,2021-10-22 18:32:52+00:00,10275.0
531,1196,,1496-5-112-361-560-171,1.0,1.0,,2021-10-22 18:37:31+00:00,,,,Methane,,2874.0,4567.0,1181.0,,1.93,,,1.0,1.0,2021-10-22 18:37:35+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,104693.0,4.0,218645.0,104693.0,False,,104606.46666666666,104907.78333333334,104499.67777777778,97164.10266666667,95429.15616666667,95510.66655555557,AZ,0.6556666666666667,0.7235,0.8157777777777776,1.7911666666666668,1.8432833333333334,1.8432833333333334,303.3333333333333,299.8833333333333,299.5444444444444,293.6433333333333,302.91333333333336,298.6144444444444,0.26462313258446485,0.23006870749721112,0.31441394663355604,0.7953281051690413,0.662429927416298,0.662429927416298,14.125870942538954,11.7243649919073,11.035347813878545,11.908631627788239,37.560357510494896,75.51467611981073,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2349.35,True,20.633333333333333,True,TP,1.0,1887.1669902620858,1831.19770424151,1944.5365502808813,1893.8835061196387,1837.7835269108443,1951.326574367418,1886.0267560957163,1828.9876120566546,1944.0230350479508,1752.2993063873614,1700.9193064514648,1805.8327167325021,1721.946810887899,1671.355129844551,1774.782035648136,1723.121930480999,1671.2507229685552,1776.1613526475057,980.1164938803613,51.751678005185944,2021-10-22 18:37:39+00:00,10275.0
532,1407,,1496-5-112-361-560-171,1.0,1.0,,2021-10-22 18:37:31+00:00,,,,Methane,,1289.0,1940.0,638.0,,0.87,,,1.0,1.0,2021-10-22 18:37:35+00:00,0.0,Sonic,GHGSat,2,,,,,,,104693.0,4.0,218645.0,104693.0,False,,104606.46666666666,104907.78333333334,104499.67777777778,97164.10266666667,95429.15616666667,95510.66655555557,AZ,0.6556666666666667,0.7235,0.8157777777777776,1.7911666666666668,1.8432833333333334,1.8432833333333334,303.3333333333333,299.8833333333333,299.5444444444444,293.6433333333333,302.91333333333336,298.6144444444444,0.26462313258446485,0.23006870749721112,0.31441394663355604,0.7953281051690413,0.662429927416298,0.662429927416298,14.125870942538954,11.7243649919073,11.035347813878545,11.908631627788239,37.560357510494896,75.51467611981073,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2349.35,True,20.633333333333333,True,TP,1.0,1887.717922284663,1831.7111376808455,1946.2709161466712,1892.149729758477,1835.570847048004,1950.7019446530096,1886.3042891688756,1830.2794385885409,1943.7077271000846,1752.7822401802375,1700.3823674489538,1806.4162692055409,1721.643054970854,1670.4690127660385,1774.7287633732403,1724.1064514863626,1673.0996838297815,1776.748974477114,-603.149729758477,-31.87642712796655,2021-10-22 18:37:39+00:00,10275.0
533,1618,,1496-5-112-361-560-171,1.0,1.0,,2021-10-22 18:37:31+00:00,,,,Methane,,1289.0,1940.0,638.0,,0.87,,,1.0,1.0,2021-10-22 18:37:35+00:00,0.0,Sonic,GHGSat,3,,,,,,,104693.0,4.0,218645.0,104693.0,False,,104606.46666666666,104907.78333333334,104499.67777777778,97164.10266666667,95429.15616666667,95510.66655555557,AZ,0.6556666666666667,0.7235,0.8157777777777776,1.7911666666666668,1.8432833333333334,1.8432833333333334,303.3333333333333,299.8833333333333,299.5444444444444,293.6433333333333,302.91333333333336,298.6144444444444,0.26462313258446485,0.23006870749721112,0.31441394663355604,0.7953281051690413,0.662429927416298,0.662429927416298,14.125870942538954,11.7243649919073,11.035347813878545,11.908631627788239,37.560357510494896,75.51467611981073,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2349.35,True,20.633333333333333,True,TP,1.0,1887.517607260258,1831.1275894271262,1945.4860137230444,1893.035342628368,1836.8722462663452,1951.002707865841,1885.814589213368,1829.0147893953288,1943.2795542242907,1753.4016242296457,1700.5435410633509,1806.5953323099461,1722.9411492050224,1671.6137101507534,1775.6463727010646,1724.4105273797975,1673.6066690077955,1776.965697136733,-604.035342628368,-31.908297168382525,2021-10-22 18:37:39+00:00,10275.0
534,1197,,1496-5-113-440-639-172,1.0,1.0,,2021-10-22 18:41:16+00:00,,,,Methane,,1725.0,2761.0,689.0,,2.02,,,1.0,1.0,2021-10-22 18:41:19+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,111439.0,4.0,218645.0,111439.0,False,,108340.3,104764.10333333333,103280.22444444445,103108.48066666667,98639.65149999999,97140.88177777777,AZ,1.402,1.57,1.440777777777778,1.1234,1.6510666666666667,1.6510666666666667,241.93333333333334,251.88333333333333,262.2,272.62,284.295,293.95,0.3714872253801767,0.38545152919129916,0.39761148610501584,0.4542071338071413,0.7102607357466891,0.7102607357466891,15.447203370007648,16.116200572843127,20.90814582400137,22.763483636977558,21.731968136025458,42.20898203732948,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2631.98,True,24.366666666666667,True,TP,1.0,1953.7954042389206,1895.9363211143664,2013.7388974954229,1890.9134694904164,1835.4376332071188,1948.2492838509982,1863.5725969316818,1808.344389185071,1920.0903188460532,1859.8007776864326,1804.3958509940956,1916.853307526939,1780.1320190812185,1727.1418988087783,1833.787852563914,1752.814345028381,1700.0612096472667,1806.7573507084824,-165.91346949041645,-8.774249703511213,2021-10-22 18:41:17+00:00,10275.0
535,1408,,1496-5-113-440-639-172,1.0,1.0,,2021-10-22 18:41:16+00:00,,,,Methane,,1293.0,1864.0,722.0,,1.51,,,1.0,1.0,2021-10-22 18:41:19+00:00,0.0,Sonic,GHGSat,2,,,,,,,111439.0,4.0,218645.0,111439.0,False,,108340.3,104764.10333333333,103280.22444444445,103108.48066666667,98639.65149999999,97140.88177777777,AZ,1.402,1.57,1.440777777777778,1.1234,1.6510666666666667,1.6510666666666667,241.93333333333334,251.88333333333333,262.2,272.62,284.295,293.95,0.3714872253801767,0.38545152919129916,0.39761148610501584,0.4542071338071413,0.7102607357466891,0.7102607357466891,15.447203370007648,16.116200572843127,20.90814582400137,22.763483636977558,21.731968136025458,42.20898203732948,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2631.98,True,24.366666666666667,True,TP,1.0,1953.8627908785068,1896.7867953928726,2014.3499516230465,1890.2882634404868,1835.2210851327018,1947.7210465465726,1863.4330397205279,1808.5549460530035,1920.6491559473022,1860.5555967876005,1805.1228685158862,1916.5948762438404,1778.87983178102,1726.1866846237251,1833.4396892179361,1753.2024183682602,1701.2758007908765,1807.1833211419282,-597.2882634404868,-31.597734324042776,2021-10-22 18:41:17+00:00,10275.0
536,1619,,1496-5-113-440-639-172,1.0,1.0,,2021-10-22 18:41:16+00:00,,,,Methane,,2443.0,3491.0,1395.0,,1.51,,,1.0,1.0,2021-10-22 18:41:19+00:00,0.0,Sonic,GHGSat,3,,,,,,,111439.0,4.0,218645.0,111439.0,False,,108340.3,104764.10333333333,103280.22444444445,103108.48066666667,98639.65149999999,97140.88177777777,AZ,1.402,1.57,1.440777777777778,1.1234,1.6510666666666667,1.6510666666666667,241.93333333333334,251.88333333333333,262.2,272.62,284.295,293.95,0.3714872253801767,0.38545152919129916,0.39761148610501584,0.4542071338071413,0.7102607357466891,0.7102607357466891,15.447203370007648,16.116200572843127,20.90814582400137,22.763483636977558,21.731968136025458,42.20898203732948,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2631.98,True,24.366666666666667,True,TP,1.0,1954.0587970967867,1896.1079991104184,2014.328122944211,1890.7542585800868,1834.2652683234903,1948.88865436818,1863.3526550099841,1808.456312969046,1920.3451486400102,1861.0101328341768,1805.5606141987691,1917.9506779192343,1779.4716047460054,1726.5047887569792,1833.8770591876366,1752.202976906653,1700.2637543411563,1805.8832144372143,552.2457414199132,29.207695231353707,2021-10-22 18:41:17+00:00,10275.0
537,1620,,1496-5-114-491-690-173,1.0,1.0,,2021-10-22 18:46:09+00:00,,,,Methane,,264.0,357.0,172.0,,2.74,,,1.0,1.0,2021-10-22 18:46:11+00:00,0.0,Sonic,GHGSat,3,,,,,,,17367.6,4.0,218645.0,17367.6,False,,17552.23,17614.343333333334,17660.603333333333,37029.20166666667,69970.92616666666,77941.483,AZ,2.8133333333333335,2.548166666666667,2.3063333333333333,1.8925999999999998,1.5103000000000002,1.5103000000000002,297.46666666666664,294.05,284.1,263.1433333333333,268.89166666666665,277.9711111111111,0.18086636967150707,0.47061262513649654,0.535206460215294,0.5761566003211558,0.6444004939950467,0.6444004939950467,4.2323331246992,9.52147439089471,16.96993375606942,21.27985501958058,22.356123493391564,23.459316756930406,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,448.93999999999994,True,3.6166666666666667,True,TP,1.0,316.6507272800882,306.1105592524433,327.17458921751194,317.896645895185,307.25907494938525,328.58155740150505,318.81531251399946,308.5914563372498,329.29427363343757,668.2723321142074,648.2261069720098,688.571037684149,1262.9636248560425,1225.3296914475086,1301.2188722615033,1406.788438531141,1364.6091734535503,1449.847464310644,-53.896645895184975,-16.954141099354494,2021-10-22 18:46:12+00:00,10275.0
538,1409,,1496-5-114-491-690-173,1.0,1.0,,2021-10-22 18:46:09+00:00,,,,Methane,,264.0,357.0,172.0,,2.74,,,1.0,1.0,2021-10-22 18:46:11+00:00,0.0,Sonic,GHGSat,2,,,,,,,17367.6,4.0,218645.0,17367.6,False,,17552.23,17614.343333333334,17660.603333333333,37029.20166666667,69970.92616666666,77941.483,AZ,2.8133333333333335,2.548166666666667,2.3063333333333333,1.8925999999999998,1.5103000000000002,1.5103000000000002,297.46666666666664,294.05,284.1,263.1433333333333,268.89166666666665,277.9711111111111,0.18086636967150707,0.47061262513649654,0.535206460215294,0.5761566003211558,0.6444004939950467,0.6444004939950467,4.2323331246992,9.52147439089471,16.96993375606942,21.27985501958058,22.356123493391564,23.459316756930406,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,448.93999999999994,True,3.6166666666666667,True,TP,1.0,316.81778546714867,306.40685287033506,327.12026441751436,317.7684936576209,307.20001984603863,328.33541420947626,318.5519235390286,308.1779215024757,329.11584784475747,668.0245227127559,647.899973903636,688.2868369036338,1262.4854828289815,1224.9264125249247,1301.0074590841596,1407.0237848207018,1365.148915663634,1449.9815802641065,-53.76849365762092,-16.92064969649058,2021-10-22 18:46:12+00:00,10275.0
