,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
298,888,,1496-4-145-853 - 1052-158,1.0,1.0,,2021-10-21 20:40:37+00:00,,,,Methane,,18.0,29.0,7.0,,1.79,,,1,1.0,2021-10-21 20:40:37+00:00,NASA-GEOS,GHGSat,,-124.4,0.5,21175085.0,1606.5584637963898,8.4,1607.195986996944,1606.8772253957143,1606.7709715291458,AZ,2021-10-21 20:29:05+00:00,2021-10-22 17:45:55+00:00,2040.0,1883.045,True,TP,1.0,29.073059320366326,28.878576193558438,29.195796544504226,29.065658378340572,28.872862314429,29.190019900551114,29.062750997584615,28.870957688042868,29.18809435255698
299,1084,,1496-4-145-853 - 1052-158,1.0,1.0,,2021-10-21 20:40:37+00:00,,,,Methane,,23.0,31.0,15.0,,2.24,,,1,1.0,2021-10-21 20:40:37+00:00,Sonic,GHGSat,,-124.4,0.5,21175085.0,1606.5584637963898,8.4,1607.195986996944,1606.8772253957143,1606.7709715291458,AZ,2021-10-21 20:29:05+00:00,2021-10-22 17:45:55+00:00,2040.0,1883.045,True,TP,1.0,29.071644384162333,28.878576193558438,29.195796544504226,29.06757354321746,28.872862314429,29.190019900551114,29.064909740189776,28.870957688042868,29.18809435255698
300,889,,1496-4-146-912 - 1111-159,1.0,1.0,,2021-10-21 20:44:43+00:00,,,,Methane,,14.0,22.0,6.0,,1.79,,,1,1.0,2021-10-21 20:44:43+00:00,NASA-GEOS,GHGSat,,-124.4,0.5,21175085.0,1510.9299838085094,7.9,1517.9427390082526,1531.3307262052879,1544.9312211369804,AZ,2021-10-21 20:29:05+00:00,2021-10-22 17:45:55+00:00,2040.0,2329.33,True,TP,1.0,27.462605913134315,27.278686621970806,27.578332784772,27.703427876401815,27.518670509588777,27.8209528055754,27.949983305729447,27.762463497660978,28.067423768375864
301,1085,,1496-4-146-912 - 1111-159,1.0,1.0,,2021-10-21 20:44:43+00:00,,,,Methane,,22.0,29.0,14.0,,2.73,,,1,1.0,2021-10-21 20:44:43+00:00,Sonic,GHGSat,,-124.4,0.5,21175085.0,1510.9299838085094,7.9,1517.9427390082526,1531.3307262052879,1544.9312211369804,AZ,2021-10-21 20:29:05+00:00,2021-10-22 17:45:55+00:00,2040.0,2329.33,True,TP,1.0,27.460157723773015,27.278686621970806,27.578332784772,27.704315303241696,27.518670509588777,27.8209528055754,27.94703335447596,27.762463497660978,28.067423768375864
302,890,,1496-5-101-650-849-160,1.0,1.0,,2021-10-22 17:50:13+00:00,,,,Methane,,536.0,850.0,222.0,,1.08,,,1,1.0,2021-10-22 17:50:13+00:00,NASA-GEOS,GHGSat,,46084.5,4.0,218645.0,46084.5,,46180.343333333956,46340.42166666607,46476.951111110684,AZ,2021-10-22 17:45:55+00:00,2021-10-22 17:50:42+00:00,2041.0,489.94000000000005,True,TP,1.0,833.4575182442707,786.6672820353808,880.07220081633,836.3363290923592,788.3582886977152,883.2996765252491,838.4626069900905,791.4602507870707,885.0224095965136
303,1086,,1496-5-101-650-849-160,1.0,1.0,,2021-10-22 17:50:13+00:00,,,,Methane,,878.0,1241.0,515.0,,1.77,,,1,1.0,2021-10-22 17:50:13+00:00,Sonic,GHGSat,,46084.5,4.0,218645.0,46084.5,,46180.343333333956,46340.42166666607,46476.951111110684,AZ,2021-10-22 17:45:55+00:00,2021-10-22 17:50:42+00:00,2041.0,489.94000000000005,True,TP,1.0,832.7904612455342,785.8406189723648,879.540690900915,835.9811631493714,788.7419657742414,884.4072006644163,838.3001893376236,790.8019959813435,885.6890069339089
304,891,,1496-5-102-988-1187-161,1.0,1.0,,2021-10-22 17:54:56+00:00,,,,Methane,,407.0,648.0,166.0,,1.12,,,1,1.0,2021-10-22 17:54:56+00:00,NASA-GEOS,GHGSat,,52765.4,4.0,218645.0,52765.4,,52761.940000000606,52888.759999999405,52967.73555555518,AZ,2021-10-22 17:50:42+00:00,2021-10-22 18:04:47+00:00,2042.0,599.645,True,TP,1.0,952.4059618522324,898.9995286389645,1006.6398332285465,954.1430516505266,900.8448478281545,1008.696157623458,955.7370993253294,902.199800728219,1009.0874052417345
305,1087,,1496-5-102-988-1187-161,1.0,1.0,,2021-10-22 17:54:56+00:00,,,,Methane,,788.0,1087.0,489.0,,2.17,,,1,1.0,2021-10-22 17:54:56+00:00,Sonic,GHGSat,,52765.4,4.0,218645.0,52765.4,,52761.940000000606,52888.759999999405,52967.73555555518,AZ,2021-10-22 17:50:42+00:00,2021-10-22 18:04:47+00:00,2042.0,599.645,True,TP,1.0,951.8156591333468,897.9683193345157,1006.45251457301,954.5262553912546,901.7010533009942,1008.3749551700764,955.5720160072958,902.8013017630093,1009.219632942381
306,892,,1496-5-103-704-903-162,1.0,1.0,,2021-10-22 17:58:42+00:00,,,,Methane,,385.0,605.0,165.0,,1.23,,,1,1.0,2021-10-22 17:58:42+00:00,NASA-GEOS,GHGSat,,50998.3,4.0,218645.0,50998.3,,51196.31666666726,51274.16166666608,51402.67555555519,AZ,2021-10-22 17:50:42+00:00,2021-10-22 18:04:47+00:00,2042.0,1032.135,True,TP,1.0,923.7387503183087,871.8588029328511,974.8368409030134,925.4940576031523,873.6293682872391,976.4327763585453,927.6568954739965,875.6469562918561,980.2876333261556
307,1088,,1496-5-103-704-903-162,1.0,1.0,,2021-10-22 17:58:42+00:00,,,,Methane,,593.0,820.0,366.0,,1.9,,,1,1.0,2021-10-22 17:58:42+00:00,Sonic,GHGSat,,50998.3,4.0,218645.0,50998.3,,51196.31666666726,51274.16166666608,51402.67555555519,AZ,2021-10-22 17:50:42+00:00,2021-10-22 18:04:47+00:00,2042.0,1032.135,True,TP,1.0,923.9422957778951,871.3540689453291,976.5574920441722,924.8021276053421,872.0145004295998,976.7045232945036,927.3454058222171,874.8247833646053,980.0905394542779
308,893,,1496-5-104-956-1155-163,1.0,1.0,,2021-10-22 18:03:40+00:00,,,,Methane,,612.0,976.0,248.0,,1.29,,,1,1.0,2021-10-22 18:03:40+00:00,NASA-GEOS,GHGSat,,50096.5,4.0,218645.0,50096.5,,49833.350000000624,49859.9616666661,49922.41888888847,AZ,2021-10-22 17:50:42+00:00,2021-10-22 18:04:47+00:00,2042.0,1595.01,True,TP,1.0,899.1208957097406,848.1092085533305,951.5777337852134,899.4642256268625,848.389374940389,950.2190843577195,900.6703129131184,848.7615244090313,951.5602138473298
309,1089,,1496-5-104-956-1155-163,1.0,1.0,,2021-10-22 18:03:40+00:00,,,,Methane,,1062.0,1455.0,669.0,,2.24,,,1,1.0,2021-10-22 18:03:40+00:00,Sonic,GHGSat,,50096.5,4.0,218645.0,50096.5,,49833.350000000624,49859.9616666661,49922.41888888847,AZ,2021-10-22 17:50:42+00:00,2021-10-22 18:04:47+00:00,2042.0,1595.01,True,TP,1.0,899.1378418888886,849.6622565283345,948.808686250545,899.6099186851211,849.4232819387435,951.07403397674,900.4063013155129,849.9744466695694,951.1214589830804
310,894,,1496-5-105-442-641-164,1.0,1.0,,2021-10-22 18:07:35+00:00,,,,Methane,,1205.0,1912.0,498.0,,1.38,,,1,1.0,2021-10-22 18:07:35+00:00,NASA-GEOS,GHGSat,,71602.3,4.0,218645.0,71602.3,,71750.63333333396,71804.20499999945,71827.31555555515,AZ,2021-10-22 18:04:47+00:00,2021-10-22 18:16:57+00:00,2043.0,234.32500000000002,True,TP,1.0,1294.8734578902142,1224.6678979768074,1368.7530829044465,1296.0159405510024,1225.3746581220562,1366.3706320711028,1295.9396997059353,1224.5732587029054,1367.3516142971264
311,1090,,1496-5-105-442-641-164,1.0,1.0,,2021-10-22 18:07:35+00:00,,,,Methane,,1672.0,2380.0,963.0,,1.91,,,1,1.0,2021-10-22 18:07:35+00:00,Sonic,GHGSat,,71602.3,4.0,218645.0,71602.3,,71750.63333333396,71804.20499999945,71827.31555555515,AZ,2021-10-22 18:04:47+00:00,2021-10-22 18:16:57+00:00,2043.0,234.32500000000002,True,TP,1.0,1294.6666071317318,1224.2949712240384,1367.569789906482,1296.016894193456,1225.0061535436205,1368.1367050731249,1295.6270337118042,1223.9505759753201,1369.1628179671873
312,895,,1496-5-106-717-916-165,1.0,1.0,,2021-10-22 18:12:07+00:00,,,,Methane,,1044.0,1639.0,449.0,,1.45,,,1,1.0,2021-10-22 18:12:07+00:00,NASA-GEOS,GHGSat,,69585.5,4.0,218645.0,69585.5,,69559.03666666719,69554.64499999944,69620.9177777773,AZ,2021-10-22 18:04:47+00:00,2021-10-22 18:16:57+00:00,2043.0,696.8299999999999,True,TP,1.0,1255.0921312097942,1186.055560649562,1326.654311951378,1255.0415897922035,1185.9718835327928,1325.7042294456298,1256.0340780145627,1187.3929433723042,1327.5126795279862
313,1091,,1496-5-106-717-916-165,1.0,1.0,,2021-10-22 18:12:07+00:00,,,,Methane,,872.0,1211.0,533.0,,1.21,,,1,1.0,2021-10-22 18:12:07+00:00,Sonic,GHGSat,,69585.5,4.0,218645.0,69585.5,,69559.03666666719,69554.64499999944,69620.9177777773,AZ,2021-10-22 18:04:47+00:00,2021-10-22 18:16:57+00:00,2043.0,696.8299999999999,True,TP,1.0,1255.3098284540292,1186.47305239732,1326.94435484274,1255.418569688496,1186.7361586722216,1325.8227335617673,1256.6200896510416,1188.1439798302208,1326.3742663495677
314,896,,1496-5-107-513-712-166,1.0,1.0,,2021-10-22 18:16:13+00:00,,,,Methane,,884.0,1436.0,332.0,,1.52,,,1,1.0,2021-10-22 18:16:13+00:00,NASA-GEOS,GHGSat,,67728.7,4.0,218645.0,67728.7,,67787.70333333401,67909.38666666613,68044.74555555516,AZ,2021-10-22 18:04:47+00:00,2021-10-22 18:16:57+00:00,2043.0,1048.325,True,TP,1.0,1223.0698772419685,1155.1033813011593,1291.834124275103,1225.8518135519612,1158.0919276695508,1294.4722999871508,1227.644836665878,1160.1321436226642,1297.5766384019737
315,1092,,1496-5-107-513-712-166,1.0,1.0,,2021-10-22 18:16:13+00:00,,,,Methane,,495.0,748.0,242.0,,0.85,,,1,1.0,2021-10-22 18:16:13+00:00,Sonic,GHGSat,,67728.7,4.0,218645.0,67728.7,,67787.70333333401,67909.38666666613,68044.74555555516,AZ,2021-10-22 18:04:47+00:00,2021-10-22 18:16:57+00:00,2043.0,1048.325,True,TP,1.0,1222.8379601928316,1155.6161298503064,1292.212358170523,1225.1699507000658,1158.3016704088498,1293.3015128521479,1227.7489821195747,1161.3083588760533,1296.5308887443323
316,897,,1496-5-108-909-1108-167,1.0,1.0,,2021-10-22 18:20:48+00:00,,,,Methane,,860.0,1379.0,341.0,,1.59,,,1,1.0,2021-10-22 18:20:48+00:00,NASA-GEOS,GHGSat,,98315.1,4.0,218645.0,98315.1,,98680.15333333403,98642.31166666606,98766.79444444407,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,384.66999999999996,True,TP,1.0,1779.8710659466426,1681.7655051509164,1879.9727787758236,1780.4393460136257,1682.9647781386514,1880.5533123482253,1782.6492267875649,1685.126334920069,1881.8324434202766
317,1093,,1496-5-108-909-1108-167,1.0,1.0,,2021-10-22 18:20:48+00:00,,,,Methane,,668.0,976.0,360.0,,1.24,,,1,1.0,2021-10-22 18:20:48+00:00,Sonic,GHGSat,,98315.1,4.0,218645.0,98315.1,,98680.15333333403,98642.31166666606,98766.79444444407,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,384.66999999999996,True,TP,1.0,1780.9394370287011,1684.374188186196,1881.1566674879552,1779.9397302812342,1682.9960326818784,1882.0941125846143,1782.0628021274306,1684.7986468702074,1883.4077128570864
318,898,,1496-5-109-617-816-168,1.0,1.0,,2021-10-22 18:24:15+00:00,,,,Methane,,906.0,1452.0,360.0,,1.66,,,1,1.0,2021-10-22 18:24:15+00:00,NASA-GEOS,GHGSat,,95354.1,4.0,218645.0,95354.1,,96120.14666666735,96405.89166666607,96565.64555555514,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,790.6949999999999,True,TP,1.0,1734.8812641230859,1639.4926009499106,1832.1775231127435,1740.1832415385943,1644.2127030995525,1836.3318720865584,1743.2126361314681,1648.2852366688728,1840.413795764152
319,1094,,1496-5-109-617-816-168,1.0,1.0,,2021-10-22 18:24:15+00:00,,,,Methane,,1339.0,1852.0,826.0,,2.45,,,1,1.0,2021-10-22 18:24:15+00:00,Sonic,GHGSat,,95354.1,4.0,218645.0,95354.1,,96120.14666666735,96405.89166666607,96565.64555555514,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,790.6949999999999,True,TP,1.0,1735.2867677758254,1639.411702716027,1833.8066633273475,1739.5659268805257,1643.8972775855784,1839.3678909810221,1743.118937889881,1648.597583392059,1839.060349740563
320,899,,1496-5-110-694-893-169,1.0,1.0,,2021-10-22 18:29:03+00:00,,,,Methane,,6314.0,10133.0,2495.0,,1.74,,,1,1.0,2021-10-22 18:29:03+00:00,NASA-GEOS,GHGSat,,95069.9,4.0,218645.0,95069.9,,94378.23666666735,94470.5666666661,94470.27222222189,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1373.2600000000002,True,TP,1.0,1702.8812286457921,1609.371694911568,1797.9471388368834,1704.8327124527677,1611.2213950689209,1800.8609804498994,1704.7307656248727,1612.0559368828967,1800.1555686565857
321,1095,,1496-5-110-694-893-169,1.0,1.0,,2021-10-22 18:29:03+00:00,,,,Methane,,2243.0,3250.0,1236.0,,1.4,,,1,1.0,2021-10-22 18:29:03+00:00,Sonic,GHGSat,,95069.9,4.0,218645.0,95069.9,,94378.23666666735,94470.5666666661,94470.27222222189,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1373.2600000000002,True,TP,1.0,1702.8989903527179,1610.4882288874403,1799.889761006123,1704.9996222447198,1611.907812751369,1801.6310053366083,1704.9580165438879,1612.016179894202,1799.842879882948
322,900,,1496-5-111-695-894-170,1.0,1.0,,2021-10-22 18:32:50+00:00,,,,Methane,,1659.0,2618.0,700.0,,1.82,,,1,1.0,2021-10-22 18:32:50+00:00,NASA-GEOS,GHGSat,,93411.7,4.0,218645.0,93411.7,,92794.54666666737,92885.34999999947,92923.6822222218,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1852.12,True,TP,1.0,1673.9787595549144,1584.6045901802315,1768.8535297094747,1675.696535711296,1582.412184984578,1769.4988570142655,1676.5046616323293,1585.3491475569635,1772.2640245226091
323,1096,,1496-5-111-695-894-170,1.0,1.0,,2021-10-22 18:32:50+00:00,,,,Methane,,2239.0,3036.0,1441.0,,2.46,,,1,1.0,2021-10-22 18:32:50+00:00,Sonic,GHGSat,,93411.7,4.0,218645.0,93411.7,,92794.54666666737,92885.34999999947,92923.6822222218,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1852.12,True,TP,1.0,1673.8897403472843,1583.408442656429,1767.9534778336176,1675.7670290984684,1584.4898073393624,1769.9676196618884,1676.2123668108295,1585.7216859339783,1768.9831870950238
324,901,,1496-5-112-361-560-171,1.0,1.0,,2021-10-22 18:37:31+00:00,,,,Methane,,2874.0,4567.0,1181.0,,1.93,,,1,1.0,2021-10-22 18:37:31+00:00,NASA-GEOS,GHGSat,,103909.0,4.0,218645.0,103909.0,,104690.63333333402,104929.56666666608,104359.49999999942,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2345.295,True,TP,1.0,1888.434776827126,1784.64517779355,1995.3619752287848,1893.068470448223,1791.252300222997,1999.757823913782,1883.1825528795991,1780.274229730174,1989.6732047376754
325,1097,,1496-5-112-361-560-171,1.0,1.0,,2021-10-22 18:37:31+00:00,,,,Methane,,1289.0,1940.0,638.0,,0.87,,,1,1.0,2021-10-22 18:37:31+00:00,Sonic,GHGSat,,103909.0,4.0,218645.0,103909.0,,104690.63333333402,104929.56666666608,104359.49999999942,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2345.295,True,TP,1.0,1888.4377415736071,1785.3673088658604,1993.4493514098874,1892.4930801766739,1788.7878487186965,1999.0502100747462,1883.08431557257,1781.9506333123602,1989.0018209001043
326,902,,1496-5-113-440-639-172,1.0,1.0,,2021-10-22 18:41:16+00:00,,,,Methane,,1725.0,2761.0,689.0,,2.02,,,1,1.0,2021-10-22 18:41:16+00:00,NASA-GEOS,GHGSat,,111255.0,4.0,218645.0,111255.0,,107612.66666666736,104222.98666666608,102914.17999999941,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2629.0950000000003,True,TP,1.0,1941.621864934085,1837.0008222263245,2050.0112219092184,1879.3811705655753,1776.5387534033212,1985.41019910718,1856.3288367602452,1755.415764408663,1960.4290936996713
327,1098,,1496-5-113-440-639-172,1.0,1.0,,2021-10-22 18:41:16+00:00,,,,Methane,,1293.0,1864.0,722.0,,1.51,,,1,1.0,2021-10-22 18:41:16+00:00,Sonic,GHGSat,,111255.0,4.0,218645.0,111255.0,,107612.66666666736,104222.98666666608,102914.17999999941,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2629.0950000000003,True,TP,1.0,1942.3013809552945,1835.073279298366,2050.1681205015557,1881.0447262512832,1776.590444518927,1986.7557544087017,1857.0137509312156,1754.551238763819,1962.4977621412818
328,903,,1496-5-114-491-690-173,1.0,1.0,,2021-10-22 18:46:09+00:00,,,,Methane,,207.0,329.0,85.0,,2.14,,,1,1.0,2021-10-22 18:46:09+00:00,NASA-GEOS,GHGSat,,17557.7,4.0,218645.0,17557.7,,17567.84666666739,17620.95833333271,17666.99777777716,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,443.48999999999995,True,TP,1.0,317.15659039552196,296.264983628905,338.1138528686041,317.77111020928345,296.8867547277979,338.62709184858227,318.8076150040681,298.18191177921324,339.60645129181427
329,1099,,1496-5-114-491-690-173,1.0,1.0,,2021-10-22 18:46:09+00:00,,,,Methane,,264.0,357.0,172.0,,2.74,,,1,1.0,2021-10-22 18:46:09+00:00,Sonic,GHGSat,,17557.7,4.0,218645.0,17557.7,,17567.84666666739,17620.95833333271,17666.99777777716,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,443.48999999999995,True,TP,1.0,316.85075893301496,296.2890782436458,337.52857362315024,317.99686676788775,297.4887715529448,338.1988181325075,318.7292326130625,297.72113733493416,339.3729292231753
330,904,,1496-5-115-707-906-174,1.0,1.0,,2021-10-22 18:49:59+00:00,,,,Methane,,464.0,736.0,192.0,,2.23,,,1,1.0,2021-10-22 18:49:59+00:00,NASA-GEOS,GHGSat,,18580.1,4.0,218645.0,18580.1,,18016.93333333407,17709.161666666056,17584.893333332715,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,836.24,True,TP,1.0,325.1453611080425,304.26192799225623,346.30376545085124,319.5424350488431,298.944517160703,339.9797006391206,317.4263641528217,296.5885405931354,337.760808821653
331,1100,,1496-5-115-707-906-174,1.0,1.0,,2021-10-22 18:49:59+00:00,,,,Methane,,395.0,546.0,243.0,,1.9,,,1,1.0,2021-10-22 18:49:59+00:00,Sonic,GHGSat,,18580.1,4.0,218645.0,18580.1,,18016.93333333407,17709.161666666056,17584.893333332715,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,836.24,True,TP,1.0,325.1200459104951,304.2078165255044,345.84878820106616,319.66809430913304,298.9484288122617,340.1517138375013,317.3194518039011,296.6038875744897,338.24993190245436
332,905,,1496-5-116-560-759-175,1.0,1.0,,2021-10-22 18:54:44+00:00,,,,Methane,,768.0,1221.0,315.0,,2.34,,,1,1.0,2021-10-22 18:54:44+00:00,NASA-GEOS,GHGSat,,19092.5,4.0,218645.0,19092.5,,19127.24000000073,19167.679999999393,19186.651111110496,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,1165.5700000000002,True,TP,1.0,345.0759205382318,323.67143296092553,367.2175931710877,345.9857434114226,324.2595093339976,368.41651519864035,346.1885408476269,324.6145726696849,368.02933745072454
333,1101,,1496-5-116-560-759-175,1.0,1.0,,2021-10-22 18:54:44+00:00,,,,Methane,,262.0,380.0,144.0,,0.8,,,1,1.0,2021-10-22 18:54:44+00:00,Sonic,GHGSat,,19092.5,4.0,218645.0,19092.5,,19127.24000000073,19167.679999999393,19186.651111110496,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,1165.5700000000002,True,TP,1.0,345.04308832786614,323.18691330223595,366.9103971920975,345.86042117688635,324.4494766713543,367.9876164308231,346.07018197762545,323.8185620414793,368.09798653153683
334,906,,1496-5-117-783-982-176,1.0,1.0,,2021-10-22 18:58:28+00:00,,,,Methane,,1569.0,2494.0,644.0,,2.43,,,1,1.0,2021-10-22 18:58:28+00:00,NASA-GEOS,GHGSat,,55327.5,4.0,218645.0,55327.5,,55243.106666667365,55409.70333333268,55524.387777777294,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,229.26,True,TP,1.0,997.1340925046984,942.9714074924336,1052.6513626140031,1000.0441138233311,944.7873190472753,1056.0686069431247,1002.1510807480462,947.6301751651578,1058.7989495112065
335,1102,,1496-5-117-783-982-176,1.0,1.0,,2021-10-22 18:58:28+00:00,,,,Methane,,892.0,1274.0,511.0,,1.38,,,1,1.0,2021-10-22 18:58:28+00:00,Sonic,GHGSat,,55327.5,4.0,218645.0,55327.5,,55243.106666667365,55409.70333333268,55524.387777777294,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,229.26,True,TP,1.0,996.8349611886669,941.6441273804155,1053.802331258803,1000.2968003899127,946.1166721100994,1056.8441939775264,1001.8538110305997,946.8221717114769,1055.9646526081638
336,907,,1496-5-118-263-462-177,1.0,1.0,,2021-10-22 19:03:22+00:00,,,,Methane,,1061.0,1694.0,428.0,,2.56,,,1,1.0,2021-10-22 19:03:22+00:00,NASA-GEOS,GHGSat,,53168.9,4.0,218645.0,53168.9,,53131.33000000073,53225.52833333275,53304.92333333276,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,649.225,True,TP,1.0,958.7150218584464,905.727739446542,1012.8035248650642,960.3120888140724,907.7227650928735,1015.0718626221397,961.8892574675759,909.4926111114457,1015.4184633342351
337,1103,,1496-5-118-263-462-177,1.0,1.0,,2021-10-22 19:03:22+00:00,,,,Methane,,794.0,1096.0,491.0,,1.91,,,1,1.0,2021-10-22 19:03:22+00:00,Sonic,GHGSat,,53168.9,4.0,218645.0,53168.9,,53131.33000000073,53225.52833333275,53304.92333333276,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,649.225,True,TP,1.0,958.2810253163094,905.7806947102144,1012.1654253804816,960.8236095876996,907.5228325547718,1014.0883824419772,961.3212231674839,908.8724492531751,1015.2754980206154
338,908,,1496-5-119-473-672-178,1.0,1.0,,2021-10-22 19:07:11+00:00,,,,Methane,,1907.0,3024.0,790.0,,2.64,,,1,1.0,2021-10-22 19:07:11+00:00,NASA-GEOS,GHGSat,,60382.3,4.0,218645.0,60382.3,,60304.27000000073,60411.42666666603,60446.257777777224,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,960.5549999999998,True,TP,1.0,1087.541931249142,1027.0091826205423,1147.8005000992391,1090.3678464097516,1031.3184961162647,1150.2396461613869,1090.7483243852764,1031.4581355457003,1151.8721067624808
339,1104,,1496-5-119-473-672-178,1.0,1.0,,2021-10-22 19:07:11+00:00,,,,Methane,,892.0,1354.0,431.0,,1.24,,,1,1.0,2021-10-22 19:07:11+00:00,Sonic,GHGSat,,60382.3,4.0,218645.0,60382.3,,60304.27000000073,60411.42666666603,60446.257777777224,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,960.5549999999998,True,TP,1.0,1088.2046678532995,1028.7531618643916,1149.6399831054466,1090.1267182491292,1029.9061774785323,1150.3439031194973,1090.9689762540047,1031.2158091175158,1153.4392531221004
340,909,,1496-5-120-771-970-179,1.0,1.0,,2021-10-22 19:11:35+00:00,,,,Methane,,3424.0,5453.0,1395.0,,2.74,,,1,1.0,2021-10-22 19:11:35+00:00,NASA-GEOS,GHGSat,,74800.3,4.0,218645.0,74800.3,,75098.39666666732,75279.5499999994,75150.04999999944,AZ,2021-10-22 19:09:10+00:00,2021-10-22 19:12:44+00:00,2047.0,87.12,False,NE,-1.0,1354.9923201774136,1280.898688004248,1432.7577416844438,1358.720100153178,1283.9673177547534,1436.1000508897482,1355.7996195986475,1281.370574769553,1431.443018061796
341,1105,,1496-5-120-771-970-179,1.0,1.0,,2021-10-22 19:11:35+00:00,,,,Methane,,805.0,1279.0,332.0,,0.64,,,1,1.0,2021-10-22 19:11:35+00:00,Sonic,GHGSat,,74800.3,4.0,218645.0,74800.3,,75098.39666666732,75279.5499999994,75150.04999999944,AZ,2021-10-22 19:09:10+00:00,2021-10-22 19:12:44+00:00,2047.0,87.12,False,NE,-1.0,1355.5742708856442,1280.932716292815,1432.2496448982652,1358.2159067530263,1284.1345801472573,1434.4556775067322,1355.9261158803897,1282.1384069411959,1432.5699135100085
342,910,,1496-5-121-738-937-180,1.0,1.0,,2021-10-22 19:15:20+00:00,,,,Methane,,1660.0,2633.0,687.0,,2.83,,,1,1.0,2021-10-22 19:15:20+00:00,NASA-GEOS,GHGSat,,61543.2,4.0,218645.0,61543.2,,61109.896666667286,61066.6666666661,61182.84222222168,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,165.06,True,TP,1.0,1102.9427847283262,1043.435341419471,1164.752793709267,1101.4345514068868,1040.7928661703488,1162.527476489157,1102.7612781076878,1043.1006770730035,1166.7121548664388
343,1106,,1496-5-121-738-937-180,1.0,1.0,,2021-10-22 19:15:20+00:00,,,,Methane,,618.0,911.0,325.0,,1.05,,,1,1.0,2021-10-22 19:15:20+00:00,Sonic,GHGSat,,61543.2,4.0,218645.0,61543.2,,61109.896666667286,61066.6666666661,61182.84222222168,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,165.06,True,TP,1.0,1102.4801401403454,1041.5319273077791,1165.4179204577094,1102.4267840445495,1042.9155715276108,1163.3405496632556,1104.6192324007548,1043.5112638824796,1165.8459047589579
