,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
483,1066,,1496-5-111-695-894-170,1.0,1.0,,2021-10-22 18:32:50+00:00,,,,Methane,,1659.0,2618.0,700.0,,1.82,,,1,1.0,2021-10-22 18:32:50+00:00,NASA-GEOS,GHGSat,1,,93411.7,4.0,218645.0,93411.7,,92794.54666666737,92885.34999999947,92923.6822222218,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1852.12,True,True,TP,1.0,1673.021332096309,1583.764897124104,1772.0943147725352,1676.2473792963956,1579.6677052410885,1775.423769438735,1674.0964726400807,1587.2108506073696,1767.8924892629723
484,1262,,1496-5-111-695-894-170,1.0,1.0,,2021-10-22 18:32:50+00:00,,,,Methane,,2239.0,3036.0,1441.0,,2.46,,,1,1.0,2021-10-22 18:32:50+00:00,Sonic,GHGSat,2,,93411.7,4.0,218645.0,93411.7,,92794.54666666737,92885.34999999947,92923.6822222218,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1852.12,True,True,TP,1.0,1674.1885228703684,1580.944524064326,1774.6179112740301,1671.6991164357053,1579.1142252939942,1770.7638969058805,1675.28315051717,1581.6957474480537,1778.3544135429877
485,1458,,1496-5-111-695-894-170,1.0,1.0,,2021-10-22 18:32:50+00:00,,,,Methane,,2239.0,3036.0,1441.0,,2.46,,,1,1.0,2021-10-22 18:32:50+00:00,Sonic,GHGSat,3,,93411.7,4.0,218645.0,93411.7,,92794.54666666737,92885.34999999947,92923.6822222218,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,1852.12,True,True,TP,1.0,1670.6430359095582,1581.1445233147358,1764.854296652836,1670.7491075819664,1582.0734359787339,1772.5978412323832,1671.4443819824505,1580.1319523582627,1773.1054166646295
486,1067,,1496-5-112-361-560-171,1.0,1.0,,2021-10-22 18:37:31+00:00,,,,Methane,,2874.0,4567.0,1181.0,,1.93,,,1,1.0,2021-10-22 18:37:31+00:00,NASA-GEOS,GHGSat,1,,103909.0,4.0,218645.0,103909.0,,104690.63333333402,104929.56666666608,104359.49999999942,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2345.295,True,True,TP,1.0,1885.5332141863325,1784.851943361779,1980.4247994903533,1888.152672537259,1791.0219309630138,2004.619404775398,1880.8083306375756,1781.6018484363092,1969.946534463127
487,1263,,1496-5-112-361-560-171,1.0,1.0,,2021-10-22 18:37:31+00:00,,,,Methane,,1289.0,1940.0,638.0,,0.87,,,1,1.0,2021-10-22 18:37:31+00:00,Sonic,GHGSat,2,,103909.0,4.0,218645.0,103909.0,,104690.63333333402,104929.56666666608,104359.49999999942,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2345.295,True,True,TP,1.0,1882.3032765110875,1780.4975265937944,1987.1278731176847,1890.9392131331815,1788.6329642264218,1988.9712098479104,1879.9532279079972,1774.4084297553377,1995.832754383701
488,1459,,1496-5-112-361-560-171,1.0,1.0,,2021-10-22 18:37:31+00:00,,,,Methane,,1289.0,1940.0,638.0,,0.87,,,1,1.0,2021-10-22 18:37:31+00:00,Sonic,GHGSat,3,,103909.0,4.0,218645.0,103909.0,,104690.63333333402,104929.56666666608,104359.49999999942,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2345.295,True,True,TP,1.0,1882.2159023135625,1784.0188238525625,1988.0073581983265,1892.347213300642,1790.4310321893074,1997.3360435801735,1878.2204895911198,1778.5725369428524,1973.5148320208637
489,1068,,1496-5-113-440-639-172,1.0,1.0,,2021-10-22 18:41:16+00:00,,,,Methane,,1725.0,2761.0,689.0,,2.02,,,1,1.0,2021-10-22 18:41:16+00:00,NASA-GEOS,GHGSat,1,,111255.0,4.0,218645.0,111255.0,,107612.66666666736,104222.98666666608,102914.17999999941,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2629.0950000000003,True,True,TP,1.0,1938.0472026424468,1836.7915688279663,2052.2559247498393,1883.7458020976262,1784.421681531735,1992.044236350577,1853.342023307254,1751.937979183431,1963.8977670374118
490,1264,,1496-5-113-440-639-172,1.0,1.0,,2021-10-22 18:41:16+00:00,,,,Methane,,1293.0,1864.0,722.0,,1.51,,,1,1.0,2021-10-22 18:41:16+00:00,Sonic,GHGSat,2,,111255.0,4.0,218645.0,111255.0,,107612.66666666736,104222.98666666608,102914.17999999941,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2629.0950000000003,True,True,TP,1.0,1938.3728280971702,1842.2898755273472,2037.624045088332,1878.3910593998937,1780.1011531192328,1989.3673247952547,1853.0052896835805,1761.0912330076276,1963.112755578344
491,1460,,1496-5-113-440-639-172,1.0,1.0,,2021-10-22 18:41:16+00:00,,,,Methane,,2443.0,3491.0,1395.0,,1.51,,,1,1.0,2021-10-22 18:41:16+00:00,Sonic,GHGSat,3,,111255.0,4.0,218645.0,111255.0,,107612.66666666736,104222.98666666608,102914.17999999941,AZ,2021-10-22 18:16:57+00:00,2021-10-22 18:42:34+00:00,2044.0,2629.0950000000003,True,True,TP,1.0,1940.6582386254975,1842.215558689627,2048.3555723761883,1879.1052375265645,1779.2883995622294,1975.2389201136557,1852.6332448242586,1754.002216764714,1967.5670601686336
492,1069,,1496-5-114-491-690-173,1.0,1.0,,2021-10-22 18:46:09+00:00,,,,Methane,,207.0,329.0,85.0,,2.14,,,1,1.0,2021-10-22 18:46:09+00:00,NASA-GEOS,GHGSat,1,,17557.7,4.0,218645.0,17557.7,,17567.84666666739,17620.95833333271,17666.99777777716,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,443.48999999999995,True,True,TP,1.0,317.26581309611726,297.5393877600772,338.307169836299,317.41598200967695,298.3844499741224,338.3047432344132,318.2301448766186,298.6262789411894,337.30133853584726
493,1265,,1496-5-114-491-690-173,1.0,1.0,,2021-10-22 18:46:09+00:00,,,,Methane,,264.0,357.0,172.0,,2.74,,,1,1.0,2021-10-22 18:46:09+00:00,Sonic,GHGSat,2,,17557.7,4.0,218645.0,17557.7,,17567.84666666739,17620.95833333271,17666.99777777716,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,443.48999999999995,True,True,TP,1.0,316.6029038837085,297.42075881381555,337.3768981808216,317.7900398217846,299.07061622641334,338.3770601574909,317.979379349423,297.00734925155695,339.53166752444974
494,1461,,1496-5-114-491-690-173,1.0,1.0,,2021-10-22 18:46:09+00:00,,,,Methane,,264.0,357.0,172.0,,2.74,,,1,1.0,2021-10-22 18:46:09+00:00,Sonic,GHGSat,3,,17557.7,4.0,218645.0,17557.7,,17567.84666666739,17620.95833333271,17666.99777777716,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,443.48999999999995,True,True,TP,1.0,316.49678957856776,296.34642822288697,337.6775543387486,316.93855037534115,298.29591624947847,339.38319887480156,318.42814389213373,298.73067214819923,337.633311285358
495,1070,,1496-5-115-707-906-174,1.0,1.0,,2021-10-22 18:49:59+00:00,,,,Methane,,464.0,736.0,192.0,,2.23,,,1,1.0,2021-10-22 18:49:59+00:00,NASA-GEOS,GHGSat,1,,18580.1,4.0,218645.0,18580.1,,18016.93333333407,17709.161666666056,17584.893333332715,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,836.24,True,True,TP,1.0,324.3077819222289,304.56101745884155,347.6646574990541,318.8540475069075,298.75362597685483,340.99260294932395,317.0499848550082,297.0800641546258,339.11291818985933
496,1266,,1496-5-115-707-906-174,1.0,1.0,,2021-10-22 18:49:59+00:00,,,,Methane,,395.0,546.0,243.0,,1.9,,,1,1.0,2021-10-22 18:49:59+00:00,Sonic,GHGSat,2,,18580.1,4.0,218645.0,18580.1,,18016.93333333407,17709.161666666056,17584.893333332715,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,836.24,True,True,TP,1.0,324.4428506253676,304.75239677622915,347.0909466676438,319.2426030638435,298.04408523802744,340.8988924020332,316.692330046695,297.37877824428216,337.26658540008975
497,1462,,1496-5-115-707-906-174,1.0,1.0,,2021-10-22 18:49:59+00:00,,,,Methane,,395.0,546.0,243.0,,1.9,,,1,1.0,2021-10-22 18:49:59+00:00,Sonic,GHGSat,3,,18580.1,4.0,218645.0,18580.1,,18016.93333333407,17709.161666666056,17584.893333332715,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,836.24,True,True,TP,1.0,324.49103907506384,303.1927216320692,346.2800176196819,320.22178646062235,299.4659328439519,344.33945231869325,316.36939155163134,297.3784646509055,338.7120413097635
498,1071,,1496-5-116-560-759-175,1.0,1.0,,2021-10-22 18:54:44+00:00,,,,Methane,,768.0,1221.0,315.0,,2.34,,,1,1.0,2021-10-22 18:54:44+00:00,NASA-GEOS,GHGSat,1,,19092.5,4.0,218645.0,19092.5,,19127.24000000073,19167.679999999393,19186.651111110496,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,1165.5700000000002,True,True,TP,1.0,345.4565366791005,322.9970221546957,367.6347123956656,346.17772220484227,325.6023161510781,368.11145833496994,345.1408239651453,323.7834576199518,367.8588709383647
499,1267,,1496-5-116-560-759-175,1.0,1.0,,2021-10-22 18:54:44+00:00,,,,Methane,,262.0,380.0,144.0,,0.8,,,1,1.0,2021-10-22 18:54:44+00:00,Sonic,GHGSat,2,,19092.5,4.0,218645.0,19092.5,,19127.24000000073,19167.679999999393,19186.651111110496,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,1165.5700000000002,True,True,TP,1.0,344.99178469916484,323.11313536397546,366.7336021136432,345.19323172474526,324.0377107360484,367.9128893439139,345.04275309676245,324.79520162559237,368.9164103337103
500,1463,,1496-5-116-560-759-175,1.0,1.0,,2021-10-22 18:54:44+00:00,,,,Methane,,262.0,380.0,144.0,,0.8,,,1,1.0,2021-10-22 18:54:44+00:00,Sonic,GHGSat,3,,19092.5,4.0,218645.0,19092.5,,19127.24000000073,19167.679999999393,19186.651111110496,AZ,2021-10-22 18:42:34+00:00,2021-10-22 18:55:35+00:00,2045.0,1165.5700000000002,True,True,TP,1.0,344.5272674216329,323.6199684312118,368.7011019008092,346.58973771989196,325.3229401003313,368.83055620950836,346.26387898737005,323.35757968462826,369.035711951017
501,1072,,1496-5-117-783-982-176,1.0,1.0,,2021-10-22 18:58:28+00:00,,,,Methane,,1569.0,2494.0,644.0,,2.43,,,1,1.0,2021-10-22 18:58:28+00:00,NASA-GEOS,GHGSat,1,,55327.5,4.0,218645.0,55327.5,,55243.106666667365,55409.70333333268,55524.387777777294,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,229.26,True,True,TP,1.0,993.9907674804685,940.585805897028,1051.6320802452628,997.1957212673664,947.7300686863057,1046.368040869563,1000.2602226863271,947.2764016346777,1058.4778616892008
502,1268,,1496-5-117-783-982-176,1.0,1.0,,2021-10-22 18:58:28+00:00,,,,Methane,,892.0,1274.0,511.0,,1.38,,,1,1.0,2021-10-22 18:58:28+00:00,Sonic,GHGSat,2,,55327.5,4.0,218645.0,55327.5,,55243.106666667365,55409.70333333268,55524.387777777294,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,229.26,True,True,TP,1.0,994.4420614974636,944.8310145468116,1051.4094170495111,996.3293771537544,947.2491381787884,1053.206468097255,998.6250374276833,944.1845141159656,1056.491793297282
503,1464,,1496-5-117-783-982-176,1.0,1.0,,2021-10-22 18:58:28+00:00,,,,Methane,,892.0,1274.0,511.0,,1.38,,,1,1.0,2021-10-22 18:58:28+00:00,Sonic,GHGSat,3,,55327.5,4.0,218645.0,55327.5,,55243.106666667365,55409.70333333268,55524.387777777294,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,229.26,True,True,TP,1.0,993.8691928520933,941.339332064881,1052.8477036526492,998.2437240023334,947.1088551885949,1056.7843673895973,999.7110947163766,949.5267337799647,1062.465000477496
504,1073,,1496-5-118-263-462-177,1.0,1.0,,2021-10-22 19:03:22+00:00,,,,Methane,,1061.0,1694.0,428.0,,2.56,,,1,1.0,2021-10-22 19:03:22+00:00,NASA-GEOS,GHGSat,1,,53168.9,4.0,218645.0,53168.9,,53131.33000000073,53225.52833333275,53304.92333333276,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,649.225,True,True,TP,1.0,957.435603199235,906.6509262624211,1008.3360188042035,959.0110350137429,904.2248086250241,1007.3413311783368,958.5482918450392,909.6638852703802,1013.3534942075379
505,1269,,1496-5-118-263-462-177,1.0,1.0,,2021-10-22 19:03:22+00:00,,,,Methane,,794.0,1096.0,491.0,,1.91,,,1,1.0,2021-10-22 19:03:22+00:00,Sonic,GHGSat,2,,53168.9,4.0,218645.0,53168.9,,53131.33000000073,53225.52833333275,53304.92333333276,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,649.225,True,True,TP,1.0,959.1180949567107,906.8306071954727,1009.6684059749823,959.9047995769863,909.1628729970743,1011.1967272461693,958.8644152661241,910.8958238035412,1009.7916587672908
506,1465,,1496-5-118-263-462-177,1.0,1.0,,2021-10-22 19:03:22+00:00,,,,Methane,,794.0,1096.0,491.0,,1.91,,,1,1.0,2021-10-22 19:03:22+00:00,Sonic,GHGSat,3,,53168.9,4.0,218645.0,53168.9,,53131.33000000073,53225.52833333275,53304.92333333276,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,649.225,True,True,TP,1.0,956.5084905381668,911.7558689314241,1009.1893907736651,957.9885701981364,901.2388363481806,1017.9993365318718,959.2160369053015,907.5852471729918,1018.2559661598317
507,1074,,1496-5-119-473-672-178,1.0,1.0,,2021-10-22 19:07:11+00:00,,,,Methane,,1907.0,3024.0,790.0,,2.64,,,1,1.0,2021-10-22 19:07:11+00:00,NASA-GEOS,GHGSat,1,,60382.3,4.0,218645.0,60382.3,,60304.27000000073,60411.42666666603,60446.257777777224,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,960.5549999999998,True,True,TP,1.0,1085.206931118387,1025.0286416013107,1140.1242664904605,1087.9544860442863,1031.2444511303343,1151.6255822224668,1088.8909564317405,1027.2259749729787,1154.4447332831296
508,1270,,1496-5-119-473-672-178,1.0,1.0,,2021-10-22 19:07:11+00:00,,,,Methane,,892.0,1354.0,431.0,,1.24,,,1,1.0,2021-10-22 19:07:11+00:00,Sonic,GHGSat,2,,60382.3,4.0,218645.0,60382.3,,60304.27000000073,60411.42666666603,60446.257777777224,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,960.5549999999998,True,True,TP,1.0,1087.384031443973,1033.4798438534774,1154.7949661353082,1089.334833261111,1030.5960356670366,1150.3361911793897,1086.1896517170157,1024.894543820232,1150.7038078993428
509,1466,,1496-5-119-473-672-178,1.0,1.0,,2021-10-22 19:07:11+00:00,,,,Methane,,892.0,1354.0,431.0,,1.24,,,1,1.0,2021-10-22 19:07:11+00:00,Sonic,GHGSat,3,,60382.3,4.0,218645.0,60382.3,,60304.27000000073,60411.42666666603,60446.257777777224,AZ,2021-10-22 18:55:35+00:00,2021-10-22 19:09:10+00:00,2046.0,960.5549999999998,True,True,TP,1.0,1086.2872513329676,1029.0768669736526,1150.741272786298,1085.310642939577,1030.4961947249103,1142.9683882560394,1089.3174532518549,1031.9593632093952,1153.9427606332727
510,1075,,1496-5-120-771-970-179,1.0,1.0,,2021-10-22 19:11:35+00:00,,,,Methane,,3424.0,5453.0,1395.0,,2.74,,,1,1.0,2021-10-22 19:11:35+00:00,NASA-GEOS,GHGSat,1,,74800.3,4.0,218645.0,74800.3,,75098.39666666732,75279.5499999994,75150.04999999944,AZ,2021-10-22 19:09:10+00:00,2021-10-22 19:12:44+00:00,2047.0,87.12,False,True,NE,-1.0,1352.7923481105063,1285.0631471983343,1434.597115875539,1355.6532611785299,1285.8180275868274,1431.158941190917,1352.9127564157113,1279.3424972810542,1430.251398188983
511,1271,,1496-5-120-771-970-179,1.0,1.0,,2021-10-22 19:11:35+00:00,,,,Methane,,805.0,1279.0,332.0,,0.64,,,1,1.0,2021-10-22 19:11:35+00:00,Sonic,GHGSat,2,,74800.3,4.0,218645.0,74800.3,,75098.39666666732,75279.5499999994,75150.04999999944,AZ,2021-10-22 19:09:10+00:00,2021-10-22 19:12:44+00:00,2047.0,87.12,False,True,NE,-1.0,1351.7318168112515,1282.7071864419204,1419.29280831507,1353.5344917984037,1276.8312223715166,1435.9862086487722,1353.9049313761777,1277.8534756864929,1433.114639099794
512,1467,,1496-5-120-771-970-179,1.0,1.0,,2021-10-22 19:11:35+00:00,,,,Methane,,805.0,1279.0,332.0,,0.64,,,1,1.0,2021-10-22 19:11:35+00:00,Sonic,GHGSat,3,,74800.3,4.0,218645.0,74800.3,,75098.39666666732,75279.5499999994,75150.04999999944,AZ,2021-10-22 19:09:10+00:00,2021-10-22 19:12:44+00:00,2047.0,87.12,False,True,NE,-1.0,1350.7182993577587,1278.439749078877,1420.4177980948955,1355.7766009065233,1290.4945865909774,1426.5846860796375,1356.4829413607065,1289.9085634065552,1436.2163983217106
513,1076,,1496-5-121-738-937-180,1.0,1.0,,2021-10-22 19:15:20+00:00,,,,Methane,,1660.0,2633.0,687.0,,2.83,,,1,1.0,2021-10-22 19:15:20+00:00,NASA-GEOS,GHGSat,1,,61543.2,4.0,218645.0,61543.2,,61109.896666667286,61066.6666666661,61182.84222222168,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,165.06,True,True,TP,1.0,1098.7509252230718,1044.9768774994322,1160.5069195574256,1100.1945101520419,1043.0525084372925,1157.1246146469532,1099.646403641081,1041.5150181886725,1163.4436023473097
514,1272,,1496-5-121-738-937-180,1.0,1.0,,2021-10-22 19:15:20+00:00,,,,Methane,,618.0,911.0,325.0,,1.05,,,1,1.0,2021-10-22 19:15:20+00:00,Sonic,GHGSat,2,,61543.2,4.0,218645.0,61543.2,,61109.896666667286,61066.6666666661,61182.84222222168,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,165.06,True,True,TP,1.0,1101.6912617147761,1045.6291192351305,1167.579582018874,1102.646464848958,1044.8950198713346,1168.7500035979083,1101.2963637190119,1043.7183695624626,1165.740212481119
515,1468,,1496-5-121-738-937-180,1.0,1.0,,2021-10-22 19:15:20+00:00,,,,Methane,,618.0,911.0,325.0,,1.05,,,1,1.0,2021-10-22 19:15:20+00:00,Sonic,GHGSat,3,,61543.2,4.0,218645.0,61543.2,,61109.896666667286,61066.6666666661,61182.84222222168,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,165.06,True,True,TP,1.0,1100.6541277717063,1043.255001664001,1166.3391299386446,1099.8302144802985,1041.227639255265,1165.1905130535552,1101.7443619240426,1044.5858657007561,1163.1892303647737
516,1077,,1496-5-122-230-429-181,1.0,1.0,,2021-10-22 19:19:59+00:00,,,,Methane,,2403.0,3779.0,1027.0,,2.96,,,1,1.0,2021-10-22 19:19:59+00:00,NASA-GEOS,GHGSat,1,,59796.2,4.0,218645.0,59796.2,,60086.76333333394,60153.7483333328,60224.922222221685,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,381.195,True,True,TP,1.0,1083.7355285517624,1029.3955025024723,1137.8145050642918,1082.9322358217412,1025.417383556191,1145.5067962832372,1083.1355885119142,1032.334059491041,1149.3593173919821
517,1273,,1496-5-122-230-429-181,1.0,1.0,,2021-10-22 19:19:59+00:00,,,,Methane,,711.0,1077.0,345.0,,0.88,,,1,1.0,2021-10-22 19:19:59+00:00,Sonic,GHGSat,2,,59796.2,4.0,218645.0,59796.2,,60086.76333333394,60153.7483333328,60224.922222221685,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,381.195,True,True,TP,1.0,1082.2776318713668,1025.9563511090967,1145.6193635525867,1082.7457328145497,1025.7124172236913,1149.3600931595454,1085.5158034909032,1030.2300104521794,1145.9549297110682
518,1469,,1496-5-122-230-429-181,1.0,1.0,,2021-10-22 19:19:59+00:00,,,,Methane,,711.0,1077.0,345.0,,0.88,,,1,1.0,2021-10-22 19:19:59+00:00,Sonic,GHGSat,3,,59796.2,4.0,218645.0,59796.2,,60086.76333333394,60153.7483333328,60224.922222221685,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,381.195,True,True,TP,1.0,1084.5301105161514,1023.8008832388406,1145.7992610477393,1083.3411011324156,1024.8584780345354,1147.7816355827417,1085.4639490152035,1025.753673739566,1152.0451079886545
519,1078,,1496-5-123-633-832-182,1.0,1.0,,2021-10-22 19:23:49+00:00,,,,Methane,,1839.0,2944.0,734.0,,3.04,,,1,1.0,2021-10-22 19:23:49+00:00,NASA-GEOS,GHGSat,1,,58504.4,4.0,218645.0,58504.4,,58751.06666666728,58831.35166666611,58851.08999999951,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,482.21000000000004,True,True,TP,1.0,1057.614651786088,999.0337362106284,1117.881768917341,1061.0262926153682,1003.0378244419251,1122.079251179606,1059.6209678748514,1005.0256115146955,1119.0768760391995
520,1274,,1496-5-123-633-832-182,1.0,1.0,,2021-10-22 19:23:49+00:00,,,,Methane,,296.0,462.0,129.0,,0.49,,,1,1.0,2021-10-22 19:23:49+00:00,Sonic,GHGSat,2,,58504.4,4.0,218645.0,58504.4,,58751.06666666728,58831.35166666611,58851.08999999951,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,482.21000000000004,True,True,TP,1.0,1059.0248006576564,1005.1234623414497,1117.2546021655835,1060.0269448311228,1000.0592269262485,1114.0893355674523,1059.7097565894153,1005.0467856507323,1121.1482739119115
521,1470,,1496-5-123-633-832-182,1.0,1.0,,2021-10-22 19:23:49+00:00,,,,Methane,,296.0,462.0,129.0,,0.49,,,1,1.0,2021-10-22 19:23:49+00:00,Sonic,GHGSat,3,,58504.4,4.0,218645.0,58504.4,,58751.06666666728,58831.35166666611,58851.08999999951,AZ,2021-10-22 19:12:44+00:00,2021-10-22 19:24:51+00:00,2048.0,482.21000000000004,True,True,TP,1.0,1059.8614818133115,1003.1992185879797,1118.6297200303347,1058.9887863843908,1006.0184012058887,1117.8116805006748,1057.982652733704,1004.0868823540208,1122.6471312244469
522,1079,,1496-5-124-647-846-183,1.0,1.0,,2021-10-22 19:28:28+00:00,,,,Methane,,1198.0,1909.0,487.0,,3.15,,,1,1.0,2021-10-22 19:28:28+00:00,NASA-GEOS,GHGSat,1,,34405.6,4.0,218645.0,34405.6,,34107.7400000006,33703.93333333283,33517.86888888838,AZ,2021-10-22 19:24:51+00:00,2021-10-22 19:46:51+00:00,2049.0,208.70999999999998,True,True,TP,1.0,614.8012723110187,580.9042430112238,654.5455966531757,607.2586152996055,571.9891790583754,642.8538902890017,604.2751037583395,568.724232893423,641.0831290248199
523,1275,,1496-5-124-647-846-183,1.0,1.0,,2021-10-22 19:28:28+00:00,,,,Methane,,433.0,686.0,180.0,,1.14,,,1,1.0,2021-10-22 19:28:28+00:00,Sonic,GHGSat,2,,34405.6,4.0,218645.0,34405.6,,34107.7400000006,33703.93333333283,33517.86888888838,AZ,2021-10-22 19:24:51+00:00,2021-10-22 19:46:51+00:00,2049.0,208.70999999999998,True,True,TP,1.0,612.513939887481,580.8426158038599,647.1711422397924,605.3612706919442,569.1479786778234,642.4295628723861,604.6422630720286,570.8852104657858,641.1958776184172
524,1471,,1496-5-124-647-846-183,1.0,1.0,,2021-10-22 19:28:28+00:00,,,,Methane,,433.0,686.0,180.0,,1.14,,,1,1.0,2021-10-22 19:28:28+00:00,Sonic,GHGSat,3,,34405.6,4.0,218645.0,34405.6,,34107.7400000006,33703.93333333283,33517.86888888838,AZ,2021-10-22 19:24:51+00:00,2021-10-22 19:46:51+00:00,2049.0,208.70999999999998,True,True,TP,1.0,616.4025106796685,580.1995272898595,653.9076928558259,607.8160395042796,571.2730578113933,646.7574507400891,603.2067457685561,569.4196139653612,638.6503668558979
525,1080,,1496-5-125-472-671-184,1.0,1.0,,2021-10-22 19:32:22+00:00,,,,Methane,,1009.0,1607.0,411.0,,3.22,,,1,1.0,2021-10-22 19:32:22+00:00,NASA-GEOS,GHGSat,1,,36419.7,4.0,218645.0,36419.7,,36489.370000000614,36512.119999999464,36600.91888888839,AZ,2021-10-22 19:24:51+00:00,2021-10-22 19:46:51+00:00,2049.0,621.24,True,True,TP,1.0,657.5240526952914,622.1982522487319,693.1903762263769,657.6693874274252,622.6710454264794,699.138289150107,658.7398808753131,620.9131052738991,702.3385167545483
526,1276,,1496-5-125-472-671-184,1.0,1.0,,2021-10-22 19:32:22+00:00,,,,Methane,,487.0,695.0,280.0,,1.55,,,1,1.0,2021-10-22 19:32:22+00:00,Sonic,GHGSat,2,,36419.7,4.0,218645.0,36419.7,,36489.370000000614,36512.119999999464,36600.91888888839,AZ,2021-10-22 19:24:51+00:00,2021-10-22 19:46:51+00:00,2049.0,621.24,True,True,TP,1.0,657.4029295543367,617.9346794221489,697.7511760698367,658.471596053466,619.8364435216483,694.9101613792552,659.7433050322417,622.5134210256141,697.7003323056824
527,1472,,1496-5-125-472-671-184,1.0,1.0,,2021-10-22 19:32:22+00:00,,,,Methane,,487.0,695.0,280.0,,1.55,,,1,1.0,2021-10-22 19:32:22+00:00,Sonic,GHGSat,3,,36419.7,4.0,218645.0,36419.7,,36489.370000000614,36512.119999999464,36600.91888888839,AZ,2021-10-22 19:24:51+00:00,2021-10-22 19:46:51+00:00,2049.0,621.24,True,True,TP,1.0,654.8298905805526,620.6082491495797,694.4535183437152,657.915955544,621.862053608481,693.8681175700688,660.2333334336024,622.4997079607119,701.2486368899359
528,1081,,1496-5-126-448-647-185,1.0,1.0,,2021-10-22 19:36:55+00:00,,,,Methane,,1209.0,1934.0,484.0,,3.29,,,1,1.0,2021-10-22 19:36:55+00:00,NASA-GEOS,GHGSat,1,,37086.3,4.0,218645.0,37086.3,,37276.08666666728,37157.39999999944,37093.485555555024,AZ,2021-10-22 19:24:51+00:00,2021-10-22 19:46:51+00:00,2049.0,1022.1700000000001,True,True,TP,1.0,672.7094272876445,633.9504248082052,712.5928057707999,668.2980643686495,633.917572779643,705.8674636618205,667.3603800617433,627.2043965012531,702.2771690584739
